"chr","new_wind","count_sl_15_30","count_sl_16_50","count_sl_6_15","length_sl_15_30","length_sl_16_50","length_sl_6_15","from","to","coverage_sl_15_30","coverage_sl_16_50","coverage_sl_6_15"
"3",190,8468,297,17722,490833,13054,522206,189000000,190000000,0.490833,0.013054,0.522206
"3",191,8396,353,17588,501820,16731,528566,190000000,191000000,0.50182,0.016731,0.528566
"3",192,8350,291,17555,499020,12144,527077,191000000,192000000,0.49902,0.012144,0.527077
"3",193,8310,256,17648,475332,11585,511673,192000000,193000000,0.475332,0.011585,0.511673
"3",194,8343,261,17852,462863,11757,508011,193000000,194000000,0.462863,0.011757,0.508011
"3",195,8230,211,17645,444206,8502,486939,194000000,195000000,0.444206,0.008502,0.486939
"3",196,8025,217,17356,471089,8847,504837,195000000,196000000,0.471089,0.008847,0.504837
"3",197,8324,271,17812,472818,10942,506530,196000000,197000000,0.472818,0.010942,0.50653
"3",198,7727,268,17081,443941,11390,483970,197000000,198000000,0.443941,0.01139,0.48397
"3",199,0,0,0,0,0,0,198000000,198022430,0,0,0
"4",1,7989,207,17252,465065,8718,502020,0,1000000,0.465065,0.008718,0.50202
"4",2,7686,196,16365,449662,7743,484576,1000000,2000000,0.449662,0.007743,0.484576
"4",3,8303,229,17698,467120,9802,506895,2000000,3000000,0.46712,0.009802,0.506895
"4",4,8202,210,17475,466512,9178,504504,3000000,4000000,0.466512,0.009178,0.504504
"4",5,8323,234,17808,453937,10120,496328,4000000,5000000,0.453937,0.01012,0.496328
"4",6,8205,229,17530,448120,11837,495789,5000000,6000000,0.44812,0.011837,0.495789
"4",7,8312,191,17676,455727,7733,495629,6000000,7000000,0.455727,0.007733,0.495629
"4",8,8112,179,17422,442420,7161,488357,7000000,8000000,0.44242,0.007161,0.488357
"4",9,8241,230,17461,464865,10467,499819,8000000,9000000,0.464865,0.010467,0.499819
"4",10,7866,282,17003,432834,12126,477354,9000000,10000000,0.432834,0.012126,0.477354
"4",11,8483,243,17977,467742,10100,505521,10000000,11000000,0.467742,0.0101,0.505521
"4",12,8379,302,17627,479310,14471,514746,11000000,12000000,0.47931,0.014471,0.514746
"4",13,8311,319,17562,495576,20021,524810,12000000,13000000,0.495576,0.020021,0.52481
"4",14,8225,291,17584,454768,13487,507315,13000000,14000000,0.454768,0.013487,0.507315
"4",15,8375,320,17417,475867,17830,508167,14000000,15000000,0.475867,0.01783,0.508167
"4",16,8360,275,17545,471754,11989,509978,15000000,16000000,0.471754,0.011989,0.509978
"4",17,8283,267,17845,468049,11518,508100,16000000,17000000,0.468049,0.011518,0.5081
"4",18,8312,261,17772,466307,11758,506230,17000000,18000000,0.466307,0.011758,0.50623
"4",19,8392,321,17490,483251,14465,515502,18000000,19000000,0.483251,0.014465,0.515502
"4",20,8456,352,17617,501477,16214,530667,19000000,20000000,0.501477,0.016214,0.530667
"4",21,8505,309,17666,510398,16280,532043,20000000,21000000,0.510398,0.01628,0.532043
"4",22,8539,290,17589,500181,14440,523387,21000000,22000000,0.500181,0.01444,0.523387
"4",23,8401,280,17665,477385,12130,516432,22000000,23000000,0.477385,0.01213,0.516432
"4",24,8373,320,17654,491265,15086,520942,23000000,24000000,0.491265,0.015086,0.520942
"4",25,8388,253,17659,461222,10639,500814,24000000,25000000,0.461222,0.010639,0.500814
"4",26,8444,283,17991,467478,11834,502517,25000000,26000000,0.467478,0.011834,0.502517
"4",27,8237,273,17602,474009,12426,506440,26000000,27000000,0.474009,0.012426,0.50644
"4",28,8386,325,17659,494391,14146,525492,27000000,28000000,0.494391,0.014146,0.525492
"4",29,8449,351,17730,521221,14376,540310,28000000,29000000,0.521221,0.014376,0.54031
"4",30,8415,425,17772,541605,18729,559161,29000000,30000000,0.541605,0.018729,0.559161
"4",31,8565,403,17617,532588,17031,545573,30000000,31000000,0.532588,0.017031,0.545573
"4",32,8342,395,17314,535368,21341,550390,31000000,32000000,0.535368,0.021341,0.55039
"4",33,8348,421,17472,537832,21840,556098,32000000,33000000,0.537832,0.02184,0.556098
"4",34,8451,390,17623,536357,16905,555410,33000000,34000000,0.536357,0.016905,0.55541
"4",35,8454,407,17594,545922,18910,556871,34000000,35000000,0.545922,0.01891,0.556871
"4",36,8330,404,17539,531497,18979,551788,35000000,36000000,0.531497,0.018979,0.551788
"4",37,8403,313,17742,505869,13954,535920,36000000,37000000,0.505869,0.013954,0.53592
"4",38,8469,281,17800,477548,13286,516937,37000000,38000000,0.477548,0.013286,0.516937
"4",39,8364,246,17740,463638,10286,501871,38000000,39000000,0.463638,0.010286,0.501871
"4",40,8599,313,17983,492504,13476,520214,39000000,40000000,0.492504,0.013476,0.520214
"4",41,8486,268,18040,473041,11870,507231,40000000,41000000,0.473041,0.01187,0.507231
"4",42,8512,288,17992,479663,11753,508705,41000000,42000000,0.479663,0.011753,0.508705
"4",43,8452,293,17778,487869,12791,521736,42000000,43000000,0.487869,0.012791,0.521736
"4",44,8339,374,17492,509762,18275,534969,43000000,44000000,0.509762,0.018275,0.534969
"4",45,8453,344,17734,510987,14456,537719,44000000,45000000,0.510987,0.014456,0.537719
"4",46,8338,365,17556,521088,18997,542869,45000000,46000000,0.521088,0.018997,0.542869
"4",47,8425,348,17578,513884,15959,537452,46000000,47000000,0.513884,0.015959,0.537452
"4",48,8403,342,17794,501873,15632,529941,47000000,48000000,0.501873,0.015632,0.529941
"4",49,8360,333,17487,492502,15678,522872,48000000,49000000,0.492502,0.015678,0.522872
"4",50,3528,104,7822,199375,4302,217994,49000000,50000000,0.199375,0.004302,0.217994
"4",51,0,0,0,0,0,0,50000000,51000000,0,0,0
"4",52,0,0,0,0,0,0,51000000,52000000,0,0,0
"4",53,2806,87,5864,153228,3384,168824,52000000,53000000,0.153228,0.003384,0.168824
"4",54,8204,253,17483,451521,10188,497545,53000000,54000000,0.451521,0.010188,0.497545
"4",55,8284,249,17604,465545,10490,507457,54000000,55000000,0.465545,0.01049,0.507457
"4",56,8319,266,17661,456283,11032,500092,55000000,56000000,0.456283,0.011032,0.500092
"4",57,8334,291,17780,478568,12752,517843,56000000,57000000,0.478568,0.012752,0.517843
"4",58,8488,264,17984,471550,10867,508038,57000000,58000000,0.47155,0.010867,0.508038
"4",59,8395,296,17617,481939,14360,516020,58000000,59000000,0.481939,0.01436,0.51602
"4",60,7919,407,16699,501916,18783,520402,59000000,60000000,0.501916,0.018783,0.520402
"4",61,8307,396,17492,530756,19633,550446,60000000,61000000,0.530756,0.019633,0.550446
"4",62,8357,369,17392,519804,17075,542289,61000000,62000000,0.519804,0.017075,0.542289
"4",63,8599,381,17902,546613,16257,557782,62000000,63000000,0.546613,0.016257,0.557782
"4",64,8338,373,17550,526558,17404,546056,63000000,64000000,0.526558,0.017404,0.546056
"4",65,8333,444,17364,542321,23364,560641,64000000,65000000,0.542321,0.023364,0.560641
"4",66,8384,454,17652,542123,20583,560276,65000000,66000000,0.542123,0.020583,0.560276
"4",67,8471,428,17595,548146,19120,558016,66000000,67000000,0.548146,0.01912,0.558016
"4",68,8351,381,17650,522435,16844,545914,67000000,68000000,0.522435,0.016844,0.545914
"4",69,8288,324,17650,489073,13382,525842,68000000,69000000,0.489073,0.013382,0.525842
"4",70,8239,321,17483,501850,14063,530612,69000000,70000000,0.50185,0.014063,0.530612
"4",71,8322,359,17485,519824,15081,542034,70000000,71000000,0.519824,0.015081,0.542034
"4",72,8379,293,17576,490631,14869,522219,71000000,72000000,0.490631,0.014869,0.522219
"4",73,8393,304,17594,491935,13651,523046,72000000,73000000,0.491935,0.013651,0.523046
"4",74,8346,315,17557,492528,15755,527336,73000000,74000000,0.492528,0.015755,0.527336
"4",75,8354,327,17613,496755,14675,527093,74000000,75000000,0.496755,0.014675,0.527093
"4",76,8232,278,17319,481891,12670,513126,75000000,76000000,0.481891,0.01267,0.513126
"4",77,8257,265,17687,468798,12238,508436,76000000,77000000,0.468798,0.012238,0.508436
"4",78,8346,259,17872,469312,11247,512760,77000000,78000000,0.469312,0.011247,0.51276
"4",79,8393,271,17893,471737,10794,514245,78000000,79000000,0.471737,0.010794,0.514245
"4",80,8451,303,17665,483787,12418,513225,79000000,80000000,0.483787,0.012418,0.513225
"4",81,8254,349,17515,498391,14687,529512,80000000,81000000,0.498391,0.014687,0.529512
"4",82,8431,335,17610,509656,16442,533807,81000000,82000000,0.509656,0.016442,0.533807
"4",83,8367,315,17743,482052,14560,516304,82000000,83000000,0.482052,0.01456,0.516304
"4",84,8360,274,17754,468503,11759,507856,83000000,84000000,0.468503,0.011759,0.507856
"4",85,8460,336,17855,487740,16137,520081,84000000,85000000,0.48774,0.016137,0.520081
"4",86,8427,283,17689,496629,11894,523222,85000000,86000000,0.496629,0.011894,0.523222
"4",87,8452,305,17727,503496,15090,530759,86000000,87000000,0.503496,0.01509,0.530759
"4",88,8405,310,17632,494781,12728,521583,87000000,88000000,0.494781,0.012728,0.521583
"4",89,8425,301,17788,483446,13165,520673,88000000,89000000,0.483446,0.013165,0.520673
"4",90,8408,320,17636,477028,13741,512801,89000000,90000000,0.477028,0.013741,0.512801
"4",91,8423,351,17743,510383,14966,536537,90000000,91000000,0.510383,0.014966,0.536537
"4",92,8397,399,17606,533387,16630,549673,91000000,92000000,0.533387,0.01663,0.549673
"4",93,8158,361,17437,512205,16762,540969,92000000,93000000,0.512205,0.016762,0.540969
"4",94,8368,397,17655,538176,17591,554293,93000000,94000000,0.538176,0.017591,0.554293
"4",95,8415,364,17597,519635,16800,542248,94000000,95000000,0.519635,0.0168,0.542248
"4",96,8433,307,17804,503626,12465,531724,95000000,96000000,0.503626,0.012465,0.531724
"4",97,8566,341,17789,515298,15214,536209,96000000,97000000,0.515298,0.015214,0.536209
"4",98,8366,357,17590,521746,15766,545248,97000000,98000000,0.521746,0.015766,0.545248
"4",99,8235,345,17492,500201,15498,534377,98000000,99000000,0.500201,0.015498,0.534377
"4",100,8464,294,17750,489471,11866,518082,99000000,100000000,0.489471,0.011866,0.518082
"4",101,8387,304,17736,482308,12824,522778,100000000,101000000,0.482308,0.012824,0.522778
"4",102,8450,323,17775,494976,14912,524188,101000000,102000000,0.494976,0.014912,0.524188
"4",103,8441,346,17798,514277,16783,539509,102000000,103000000,0.514277,0.016783,0.539509
"4",104,8253,328,17665,480707,17214,520003,103000000,104000000,0.480707,0.017214,0.520003
"4",105,8176,350,17470,489395,17106,528051,104000000,105000000,0.489395,0.017106,0.528051
"4",106,8269,311,17428,494712,13432,526256,105000000,106000000,0.494712,0.013432,0.526256
"4",107,8402,327,17816,502830,13665,531587,106000000,107000000,0.50283,0.013665,0.531587
"4",108,8305,350,17463,501731,14266,535304,107000000,108000000,0.501731,0.014266,0.535304
"4",109,8472,287,17710,487474,13604,520334,108000000,109000000,0.487474,0.013604,0.520334
"4",110,8550,291,17697,491178,12508,518041,109000000,110000000,0.491178,0.012508,0.518041
"4",111,8475,321,17790,495002,14576,529189,110000000,111000000,0.495002,0.014576,0.529189
"4",112,8452,333,17700,496141,15057,524641,111000000,112000000,0.496141,0.015057,0.524641
"4",113,8342,383,17461,512072,16721,539572,112000000,113000000,0.512072,0.016721,0.539572
"4",114,8513,335,17792,498590,14560,525526,113000000,114000000,0.49859,0.01456,0.525526
"4",115,8495,333,17758,518549,14240,540606,114000000,115000000,0.518549,0.01424,0.540606
"4",116,8346,342,17681,513579,16062,539455,115000000,116000000,0.513579,0.016062,0.539455
"4",117,8272,448,17522,539073,19489,558029,116000000,117000000,0.539073,0.019489,0.558029
"4",118,8392,418,17461,547869,18074,561450,117000000,118000000,0.547869,0.018074,0.56145
"4",119,8159,363,17342,514369,18116,543408,118000000,119000000,0.514369,0.018116,0.543408
"4",120,8519,315,17854,506379,12841,534139,119000000,120000000,0.506379,0.012841,0.534139
"4",121,8375,314,17646,497299,13439,530598,120000000,121000000,0.497299,0.013439,0.530598
"4",122,8415,323,17628,503065,13240,529945,121000000,122000000,0.503065,0.01324,0.529945
"4",123,8389,317,17762,489886,13251,521474,122000000,123000000,0.489886,0.013251,0.521474
"4",124,8322,301,17519,494030,12961,523048,123000000,124000000,0.49403,0.012961,0.523048
"4",125,8465,320,17745,492814,13206,523843,124000000,125000000,0.492814,0.013206,0.523843
"4",126,8391,362,17635,517221,15347,539549,125000000,126000000,0.517221,0.015347,0.539549
"4",127,8539,419,17542,539981,18456,554080,126000000,127000000,0.539981,0.018456,0.55408
"4",128,8393,384,17597,522553,16639,544018,127000000,128000000,0.522553,0.016639,0.544018
"4",129,8331,312,17707,492307,13477,525821,128000000,129000000,0.492307,0.013477,0.525821
"4",130,8263,254,17520,471093,10292,509402,129000000,130000000,0.471093,0.010292,0.509402
"4",131,8385,357,17540,508821,16220,533641,130000000,131000000,0.508821,0.01622,0.533641
"4",132,8315,426,17535,537984,18380,556918,131000000,132000000,0.537984,0.01838,0.556918
"4",133,8312,443,17363,545867,19467,560913,132000000,133000000,0.545867,0.019467,0.560913
"4",134,8275,420,17422,534177,18773,558049,133000000,134000000,0.534177,0.018773,0.558049
"4",135,8362,419,17667,539594,18131,558755,134000000,135000000,0.539594,0.018131,0.558755
"4",136,8216,459,17400,536103,22915,556319,135000000,136000000,0.536103,0.022915,0.556319
"4",137,8349,449,17593,550405,18784,565516,136000000,137000000,0.550405,0.018784,0.565516
"4",138,8460,437,17587,542325,19066,558755,137000000,138000000,0.542325,0.019066,0.558755
"4",139,8366,366,17580,529027,16995,546797,138000000,139000000,0.529027,0.016995,0.546797
"4",140,8426,288,17722,484114,11879,516064,139000000,140000000,0.484114,0.011879,0.516064
"4",141,8511,254,17884,479238,10617,510894,140000000,141000000,0.479238,0.010617,0.510894
"4",142,8463,311,17723,486703,13690,515410,141000000,142000000,0.486703,0.01369,0.51541
"4",143,8303,309,17636,483064,12921,523338,142000000,143000000,0.483064,0.012921,0.523338
"4",144,8418,326,17576,496827,14808,531933,143000000,144000000,0.496827,0.014808,0.531933
"4",145,8462,291,17684,487264,11965,523642,144000000,145000000,0.487264,0.011965,0.523642
"4",146,8332,305,17486,486769,13086,524657,145000000,146000000,0.486769,0.013086,0.524657
"4",147,8322,265,17684,470166,11188,508209,146000000,147000000,0.470166,0.011188,0.508209
"4",148,8452,302,17657,494110,13459,527402,147000000,148000000,0.49411,0.013459,0.527402
"4",149,8302,318,17634,475501,15404,513775,148000000,149000000,0.475501,0.015404,0.513775
"4",150,8393,283,17702,492357,15079,526695,149000000,150000000,0.492357,0.015079,0.526695
"4",151,8482,339,17449,499399,15445,527652,150000000,151000000,0.499399,0.015445,0.527652
"4",152,8503,363,17713,519183,17118,538335,151000000,152000000,0.519183,0.017118,0.538335
"4",153,8467,279,17664,470029,12066,506428,152000000,153000000,0.470029,0.012066,0.506428
"4",154,8419,293,17619,483298,13009,515662,153000000,154000000,0.483298,0.013009,0.515662
"4",155,8337,269,17569,463600,11119,503358,154000000,155000000,0.4636,0.011119,0.503358
"4",156,8398,335,17668,492050,14134,525093,155000000,156000000,0.49205,0.014134,0.525093
"4",157,8507,360,17673,516030,16722,539799,156000000,157000000,0.51603,0.016722,0.539799
"4",158,8518,339,17598,517907,14981,543448,157000000,158000000,0.517907,0.014981,0.543448
"4",159,8415,387,17502,524785,17353,544944,158000000,159000000,0.524785,0.017353,0.544944
"4",160,8533,298,17757,488643,14203,522982,159000000,160000000,0.488643,0.014203,0.522982
"4",161,8200,320,17612,484755,13405,520207,160000000,161000000,0.484755,0.013405,0.520207
"4",162,8354,449,17479,537193,20864,551383,161000000,162000000,0.537193,0.020864,0.551383
"4",163,8395,441,17580,547962,18468,559207,162000000,163000000,0.547962,0.018468,0.559207
"4",164,8401,394,17541,531204,22095,546779,163000000,164000000,0.531204,0.022095,0.546779
"4",165,8356,322,17834,503566,14970,536379,164000000,165000000,0.503566,0.01497,0.536379
"4",166,8526,339,17696,500644,14899,529609,165000000,166000000,0.500644,0.014899,0.529609
"4",167,8529,344,17710,501737,14551,529957,166000000,167000000,0.501737,0.014551,0.529957
"4",168,8201,407,17457,524090,19073,547631,167000000,168000000,0.52409,0.019073,0.547631
"4",169,8228,404,17403,513397,22338,540085,168000000,169000000,0.513397,0.022338,0.540085
"4",170,8401,304,17798,485667,13705,520545,169000000,170000000,0.485667,0.013705,0.520545
"4",171,8513,345,17687,494060,15039,518893,170000000,171000000,0.49406,0.015039,0.518893
"4",172,8299,378,17563,496632,17338,531119,171000000,172000000,0.496632,0.017338,0.531119
"4",173,8426,395,17524,534270,18840,550027,172000000,173000000,0.53427,0.01884,0.550027
"4",174,8432,384,17831,505079,16271,535123,173000000,174000000,0.505079,0.016271,0.535123
"4",175,8466,287,17645,493405,13594,524594,174000000,175000000,0.493405,0.013594,0.524594
"4",176,8483,347,17726,516511,14726,540713,175000000,176000000,0.516511,0.014726,0.540713
"4",177,8474,375,17549,522096,17519,541638,176000000,177000000,0.522096,0.017519,0.541638
"4",178,8420,377,17640,515292,17702,536627,177000000,178000000,0.515292,0.017702,0.536627
"4",179,8500,365,17824,515420,16416,539796,178000000,179000000,0.51542,0.016416,0.539796
"4",180,8361,391,17480,531870,17449,551507,179000000,180000000,0.53187,0.017449,0.551507
"4",181,8383,355,17560,522857,15579,544362,180000000,181000000,0.522857,0.015579,0.544362
"4",182,8557,357,17714,525829,16340,546032,181000000,182000000,0.525829,0.01634,0.546032
"4",183,8469,305,17717,492847,13972,522324,182000000,183000000,0.492847,0.013972,0.522324
"4",184,8488,297,17757,491860,12287,516302,183000000,184000000,0.49186,0.012287,0.516302
"4",185,8456,273,17863,477448,11662,509490,184000000,185000000,0.477448,0.011662,0.50949
"4",186,8228,245,17737,456342,10265,499790,185000000,186000000,0.456342,0.010265,0.49979
"4",187,8476,262,17711,489303,11138,519462,186000000,187000000,0.489303,0.011138,0.519462
"4",188,8300,257,17374,470506,11530,502349,187000000,188000000,0.470506,0.01153,0.502349
"4",189,8450,302,17822,490878,12765,522250,188000000,189000000,0.490878,0.012765,0.52225
"4",190,8205,313,17470,485184,13635,515033,189000000,190000000,0.485184,0.013635,0.515033
"4",191,8163,255,17466,469802,11093,506259,190000000,191000000,0.469802,0.011093,0.506259
"4",192,343,20,790,23622,770,28058,191000000,191154276,0.023622,0.00077,0.028058
"5",1,7755,181,16963,442542,7458,487271,0,1000000,0.442542,0.007458,0.487271
"5",2,8120,173,17309,462423,7597,502262,1000000,2000000,0.462423,0.007597,0.502262
"5",3,8334,218,17642,472105,9776,512583,2000000,3000000,0.472105,0.009776,0.512583
"5",4,8362,250,17625,468566,11051,508710,3000000,4000000,0.468566,0.011051,0.50871
"5",5,8345,281,17673,489128,14355,524590,4000000,5000000,0.489128,0.014355,0.52459
"5",6,8377,271,17617,470692,12414,509157,5000000,6000000,0.470692,0.012414,0.509157
"5",7,8249,236,17616,461033,10886,503136,6000000,7000000,0.461033,0.010886,0.503136
"5",8,8346,271,17627,476899,11775,517736,7000000,8000000,0.476899,0.011775,0.517736
"5",9,8370,295,17624,486261,13177,522852,8000000,9000000,0.486261,0.013177,0.522852
"5",10,8303,244,17730,475863,10482,512714,9000000,10000000,0.475863,0.010482,0.512714
"5",11,8200,227,17659,452784,12258,502198,10000000,11000000,0.452784,0.012258,0.502198
"5",12,8525,315,17712,502595,14078,526544,11000000,12000000,0.502595,0.014078,0.526544
